symbol,event_type,price,volume,market_sentiment,timestamp,date,hour,price_change,rolling_price,volume_spike
GOOG,price_update,2730.79,8111,bullish,2026-04-22 19:40:08,2026-04-22,19,-12.13000000000011,2730.974,True
GOOG,trade,2740.03,9893,bearish,2026-04-22 19:40:18,2026-04-22,19,9.240000000000236,2732.164,True
GOOG,trade,2733.06,6169,bearish,2026-04-22 19:40:19,2026-04-22,19,-6.970000000000255,2737.046,True
GOOG,trade,2728.23,8106,bullish,2026-04-22 19:40:20,2026-04-22,19,-4.829999999999927,2735.006,True
GOOG,price_update,2740.28,485,neutral,2026-04-22 19:40:35,2026-04-22,19,12.050000000000182,2734.478,False
GOOG,price_update,2720.51,4173,neutral,2026-04-22 19:40:36,2026-04-22,19,-19.769999999999982,2732.422,False
GOOG,trade,2731.69,8220,bearish,2026-04-22 19:40:56,2026-04-22,19,11.179999999999836,2730.754,True
GOOG,price_update,2734.15,9039,bullish,2026-04-22 19:41:05,2026-04-22,19,2.4600000000000364,2730.972,True
GOOG,price_update,2731.3,1581,bullish,2026-04-22 19:41:25,2026-04-22,19,-2.849999999999909,2731.5860000000002,False
GOOG,price_update,2738.68,8089,bullish,2026-04-22 19:41:28,2026-04-22,19,7.379999999999654,2731.266,True
GOOG,trade,2700.86,838,bearish,2026-04-22 19:41:32,2026-04-22,19,-37.81999999999971,2727.3360000000002,False
GOOG,trade,2717.24,8531,bearish,2026-04-22 19:41:47,2026-04-22,19,16.379999999999654,2724.446,True
GOOG,trade,2695.89,8538,bearish,2026-04-22 19:41:48,2026-04-22,19,-21.34999999999991,2716.794,True
GOOG,price_update,2720.75,7649,bullish,2026-04-22 19:42:12,2026-04-22,19,24.860000000000127,2714.6839999999997,True
GOOG,trade,2736.55,7969,bearish,2026-04-22 19:42:20,2026-04-22,19,15.800000000000182,2714.2580000000003,True
GOOG,price_update,2732.65,5056,bullish,2026-04-22 19:42:39,2026-04-22,19,-3.900000000000091,2720.616,True
GOOG,price_update,2715.77,6120,bearish,2026-04-22 19:42:41,2026-04-22,19,-16.88000000000011,2720.322,True
GOOG,price_update,2704.62,6661,neutral,2026-04-22 19:43:11,2026-04-22,19,-11.150000000000091,2722.068,True
GOOG,trade,2732.21,1580,bearish,2026-04-22 19:43:22,2026-04-22,19,27.590000000000146,2724.36,False
GOOG,trade,2719.77,4808,bullish,2026-04-22 19:43:46,2026-04-22,19,-12.440000000000055,2721.004,False
GOOG,price_update,2701.32,8679,neutral,2026-04-22 19:43:55,2026-04-22,19,-18.449999999999818,2714.7380000000003,True
GOOG,price_update,2714.77,3553,bullish,2026-04-22 19:44:04,2026-04-22,19,13.449999999999818,2714.5379999999996,False
GOOG,trade,2720.1,617,neutral,2026-04-22 19:44:25,2026-04-22,19,5.329999999999927,2717.634,False
GOOG,trade,2717.79,5947,neutral,2026-04-22 19:44:38,2026-04-22,19,-2.3099999999999454,2714.75,True
GOOG,trade,2721.36,969,bullish,2026-04-22 19:44:44,2026-04-22,19,3.5700000000001637,2715.068,False
GOOG,price_update,2721.75,1548,neutral,2026-04-22 19:44:53,2026-04-22,19,0.38999999999987267,2719.154,False
GOOG,price_update,2729.92,6987,neutral,2026-04-22 19:45:07,2026-04-22,19,8.170000000000073,2722.1839999999997,True
GOOG,price_update,2698.58,5698,neutral,2026-04-22 19:45:16,2026-04-22,19,-31.340000000000146,2717.88,True
GOOG,price_update,2733.33,9696,bullish,2026-04-22 19:45:20,2026-04-22,19,34.75,2720.988,True
GOOG,trade,2705.42,2238,neutral,2026-04-22 19:45:23,2026-04-22,19,-27.909999999999854,2717.8,False
GOOG,price_update,2722.97,9887,bullish,2026-04-22 19:45:24,2026-04-22,19,17.549999999999727,2718.044,True
GOOG,trade,2696.79,9559,bearish,2026-04-22 19:45:29,2026-04-22,19,-26.179999999999836,2711.4179999999997,True
GOOG,price_update,2715.18,2759,bearish,2026-04-22 19:45:30,2026-04-22,19,18.389999999999873,2714.738,False
GOOG,price_update,2733.71,2627,neutral,2026-04-22 19:45:34,2026-04-22,19,18.5300000000002,2714.814,False
GOOG,trade,2735.22,412,neutral,2026-04-22 19:45:34,2026-04-22,19,1.5099999999997635,2720.774,False
GOOG,price_update,2733.1,2265,bearish,2026-04-22 19:45:43,2026-04-22,19,-2.119999999999891,2722.8,False
GOOG,price_update,2738.44,8449,bullish,2026-04-22 19:45:44,2026-04-22,19,5.3400000000001455,2731.13,True
GOOG,trade,2735.23,8479,bullish,2026-04-22 19:46:03,2026-04-22,19,-3.2100000000000364,2735.1400000000003,True
GOOG,price_update,2721.09,4384,bullish,2026-04-22 19:46:33,2026-04-22,19,-14.139999999999873,2732.6160000000004,False
GOOG,trade,2721.14,4048,neutral,2026-04-22 19:46:37,2026-04-22,19,0.04999999999972715,2729.8,False
GOOG,price_update,2714.03,2909,bearish,2026-04-22 19:46:41,2026-04-22,19,-7.109999999999673,2725.986,False
GOOG,price_update,2738.71,3265,bullish,2026-04-22 19:46:41,2026-04-22,19,24.679999999999836,2726.04,False
GOOG,trade,2716.24,8730,bearish,2026-04-22 19:46:54,2026-04-22,19,-22.470000000000255,2722.242,True
GOOG,trade,2733.99,8761,bearish,2026-04-22 19:47:10,2026-04-22,19,17.75,2724.8219999999997,True
GOOG,price_update,2732.28,2021,bearish,2026-04-22 19:47:11,2026-04-22,19,-1.7099999999995816,2727.05,False
GOOG,price_update,2736.25,7582,neutral,2026-04-22 19:47:23,2026-04-22,19,3.9699999999998,2731.494,True
GOOG,price_update,2730.48,5178,bearish,2026-04-22 19:47:39,2026-04-22,19,-5.769999999999982,2729.848,True
GOOG,price_update,2720.63,3814,bullish,2026-04-22 19:48:05,2026-04-22,19,-9.849999999999909,2730.726,False
GOOG,price_update,2734.86,9171,neutral,2026-04-22 19:48:20,2026-04-22,19,14.230000000000018,2730.9,True
GOOG,trade,2736.47,4213,bullish,2026-04-22 19:48:24,2026-04-22,19,1.6099999999996726,2731.738,False
GOOG,trade,2724.69,6224,neutral,2026-04-22 19:48:37,2026-04-22,19,-11.779999999999745,2729.426,True
GOOG,trade,2729.68,7597,bullish,2026-04-22 19:48:47,2026-04-22,19,4.989999999999782,2729.266,True
GOOG,trade,2717.68,7045,bearish,2026-04-22 19:48:58,2026-04-22,19,-12.0,2728.6760000000004,True
GOOG,trade,2721.52,6311,bullish,2026-04-22 19:48:58,2026-04-22,19,3.8400000000001455,2726.0080000000003,True
GOOG,trade,2741.32,9093,bullish,2026-04-22 19:49:26,2026-04-22,19,19.800000000000182,2726.978,True
GOOG,price_update,2734.06,8729,neutral,2026-04-22 19:49:45,2026-04-22,19,-7.260000000000218,2728.852,True
GOOG,trade,2717.66,6026,neutral,2026-04-22 19:49:50,2026-04-22,19,-16.40000000000009,2726.448,True
GOOG,trade,2717.66,1606,bearish,2026-04-22 19:49:51,2026-04-22,19,0.0,2726.444,False
GOOG,price_update,2742.56,6012,bullish,2026-04-22 19:49:55,2026-04-22,19,24.90000000000009,2730.652,True
GOOG,price_update,2721.25,9298,bearish,2026-04-22 19:50:02,2026-04-22,19,-21.309999999999945,2726.638,True
GOOG,trade,2732.71,9130,neutral,2026-04-22 19:50:06,2026-04-22,19,11.460000000000036,2726.368,True
GOOG,price_update,2739.36,1022,bearish,2026-04-22 19:50:09,2026-04-22,19,6.650000000000091,2730.708,False
GOOG,price_update,2721.44,2789,bullish,2026-04-22 19:50:11,2026-04-22,19,-17.920000000000073,2731.464,False
GOOG,price_update,2732.08,8776,neutral,2026-04-22 19:50:13,2026-04-22,19,10.639999999999873,2729.368,True
GOOG,trade,2716.88,2206,bearish,2026-04-22 19:50:14,2026-04-22,19,-15.199999999999818,2728.494,False
GOOG,price_update,2743.94,4243,bullish,2026-04-22 19:50:18,2026-04-22,19,27.059999999999945,2730.7400000000002,False
GOOG,price_update,2722.33,1340,bullish,2026-04-22 19:51:15,2026-04-22,19,-21.610000000000127,2727.334,False
GOOG,trade,2714.85,2645,bullish,2026-04-22 19:51:49,2026-04-22,19,-7.480000000000018,2726.016,False
GOOG,trade,2735.6,1511,neutral,2026-04-22 19:51:55,2026-04-22,19,20.75,2726.7200000000003,False
GOOG,price_update,2733.11,246,bullish,2026-04-22 19:51:58,2026-04-22,19,-2.4899999999997817,2729.966,False
GOOG,trade,2720.77,6101,neutral,2026-04-22 19:52:00,2026-04-22,19,-12.340000000000146,2725.332,True
GOOG,trade,2740.96,1234,bullish,2026-04-22 19:52:16,2026-04-22,19,20.190000000000055,2729.058,False
GOOG,price_update,2699.78,2772,neutral,2026-04-22 19:52:20,2026-04-22,19,-41.179999999999836,2726.0440000000003,False
GOOG,price_update,2731.79,3235,neutral,2026-04-22 19:52:23,2026-04-22,19,32.00999999999976,2725.282,False
GOOG,price_update,2722.36,6224,neutral,2026-04-22 19:52:25,2026-04-22,19,-9.429999999999836,2723.132,True
GOOG,trade,2712.88,7047,bearish,2026-04-22 19:52:28,2026-04-22,19,-9.480000000000018,2721.554,True
GOOG,trade,2717.29,2842,bullish,2026-04-22 19:52:46,2026-04-22,19,4.4099999999998545,2716.82,False
GOOG,price_update,2741.39,2964,neutral,2026-04-22 19:53:10,2026-04-22,19,24.09999999999991,2725.142,False
GOOG,trade,2739.55,3838,bearish,2026-04-22 19:53:17,2026-04-22,19,-1.8399999999996908,2726.6940000000004,False
GOOG,price_update,2718.03,7190,bearish,2026-04-22 19:53:28,2026-04-22,19,-21.519999999999982,2725.828,True
GOOG,trade,2722.94,4252,neutral,2026-04-22 19:53:28,2026-04-22,19,4.9099999999998545,2727.8399999999997,False
GOOG,price_update,2738.91,9331,bearish,2026-04-22 19:53:59,2026-04-22,19,15.9699999999998,2732.1639999999998,True
GOOG,trade,2735.6,5259,bullish,2026-04-22 19:54:04,2026-04-22,19,-3.3099999999999454,2731.0060000000003,True
GOOG,price_update,2736.62,1683,bearish,2026-04-22 19:54:17,2026-04-22,19,1.0199999999999818,2730.4199999999996,False
GOOG,price_update,2736.52,475,bearish,2026-04-22 19:54:25,2026-04-22,19,-0.09999999999990905,2734.118,False
GOOG,price_update,2732.27,5419,bearish,2026-04-22 19:54:49,2026-04-22,19,-4.25,2735.984,True
GOOG,price_update,2742.01,1095,bullish,2026-04-22 19:55:03,2026-04-22,19,9.740000000000236,2736.6040000000003,False
GOOG,trade,2723.38,1954,bullish,2026-04-22 19:55:04,2026-04-22,19,-18.63000000000011,2734.16,False
GOOG,trade,2699.26,3013,bearish,2026-04-22 19:55:10,2026-04-22,19,-24.11999999999989,2726.6880000000006,False
GOOG,price_update,2737.42,9001,bearish,2026-04-22 19:55:26,2026-04-22,19,38.159999999999854,2726.868,True
GOOG,trade,2734.64,3899,bullish,2026-04-22 19:55:28,2026-04-22,19,-2.7800000000002,2727.342,False
GOOG,trade,2736.43,3203,bearish,2026-04-22 19:55:30,2026-04-22,19,1.7899999999999636,2726.226,False
GOOG,trade,2732.97,6583,neutral,2026-04-22 19:55:48,2026-04-22,19,-3.4600000000000364,2728.144,True
GOOG,trade,2723.32,6629,bearish,2026-04-22 19:56:08,2026-04-22,19,-9.649999999999636,2732.9559999999997,True
GOOG,trade,2733.23,3346,neutral,2026-04-22 19:56:20,2026-04-22,19,9.909999999999854,2732.118,False
GOOG,price_update,2729.92,4190,bullish,2026-04-22 19:56:24,2026-04-22,19,-3.3099999999999454,2731.174,False
GOOG,price_update,2739.22,8364,bearish,2026-04-22 19:56:29,2026-04-22,19,9.299999999999727,2731.732,True
GOOG,price_update,2738.98,315,bearish,2026-04-22 19:56:34,2026-04-22,19,-0.23999999999978172,2732.934,False
GOOG,trade,2740.55,6615,bullish,2026-04-22 19:56:37,2026-04-22,19,1.5700000000001637,2736.38,True
GOOG,trade,2722.3,4407,neutral,2026-04-22 19:56:47,2026-04-22,19,-18.25,2734.1940000000004,False
GOOG,price_update,2731.04,8023,bearish,2026-04-22 19:56:53,2026-04-22,19,8.739999999999782,2734.418,True
GOOG,price_update,2744.14,7154,neutral,2026-04-22 19:56:56,2026-04-22,19,13.099999999999909,2735.4019999999996,True
GOOG,trade,2715.21,1178,neutral,2026-04-22 19:56:58,2026-04-22,19,-28.929999999999836,2730.648,False
GOOG,price_update,2732.45,1563,neutral,2026-04-22 19:57:03,2026-04-22,19,17.23999999999978,2729.028,False
GOOG,price_update,2730.47,7798,neutral,2026-04-22 19:57:17,2026-04-22,19,-1.9800000000000182,2730.662,True
GOOG,price_update,2719.3,3644,bullish,2026-04-22 19:57:23,2026-04-22,19,-11.169999999999618,2728.314,False
GOOG,trade,2724.96,7611,bearish,2026-04-22 19:57:36,2026-04-22,19,5.6599999999998545,2724.478,True
GOOG,trade,2723.6,3885,bullish,2026-04-22 19:57:50,2026-04-22,19,-1.3600000000001273,2726.156,False
GOOG,price_update,2718.65,8096,bearish,2026-04-22 19:57:57,2026-04-22,19,-4.949999999999818,2723.3959999999997,True
GOOG,price_update,2730.91,6201,neutral,2026-04-22 19:58:23,2026-04-22,19,12.259999999999764,2723.484,True
GOOG,trade,2736.01,7356,neutral,2026-04-22 19:58:53,2026-04-22,19,5.100000000000364,2726.826,True
GOOG,trade,2722.0,5749,bullish,2026-04-22 19:59:13,2026-04-22,19,-14.010000000000218,2726.234,True
GOOG,price_update,2722.62,7865,bearish,2026-04-22 19:59:17,2026-04-22,19,0.6199999999998909,2726.0379999999996,True
GOOG,price_update,2715.35,3837,bearish,2026-04-22 19:59:17,2026-04-22,19,-7.269999999999982,2725.3779999999997,False
GOOG,price_update,2723.62,4597,neutral,2026-04-22 19:59:21,2026-04-22,19,8.269999999999982,2723.9199999999996,False
GOOG,price_update,2728.72,691,bullish,2026-04-22 19:59:25,2026-04-22,19,5.099999999999909,2722.462,False
GOOG,price_update,2731.34,4200,neutral,2026-04-22 19:59:29,2026-04-22,19,2.6200000000003456,2724.33,False
GOOG,trade,2716.64,6814,neutral,2026-04-22 19:59:48,2026-04-22,19,-14.700000000000273,2723.134,True
GOOG,price_update,2719.12,6872,bullish,2026-04-22 19:59:51,2026-04-22,19,2.480000000000018,2723.888,True
GOOG,trade,2738.32,2086,bearish,2026-04-22 19:59:54,2026-04-22,19,19.200000000000273,2726.8280000000004,False
GOOG,trade,2742.11,4953,bullish,2026-04-22 19:59:56,2026-04-22,19,3.7899999999999636,2729.506,True
GOOG,trade,2721.11,3638,bullish,2026-04-22 20:00:07,2026-04-22,20,-21.0,2727.46,False
GOOG,price_update,2697.51,4559,neutral,2026-04-22 20:00:15,2026-04-22,20,-23.59999999999991,2723.634,False
GOOG,price_update,2699.72,726,neutral,2026-04-22 20:00:21,2026-04-22,20,2.2099999999995816,2719.754,False
GOOG,trade,2737.45,219,bearish,2026-04-22 20:00:30,2026-04-22,20,37.73000000000002,2719.58,False
GOOG,trade,2731.49,3716,bearish,2026-04-22 20:00:31,2026-04-22,20,-5.960000000000036,2717.456,False
GOOG,trade,2734.15,4448,neutral,2026-04-22 20:00:43,2026-04-22,20,2.6600000000003092,2720.064,False
GOOG,price_update,2736.04,2188,bullish,2026-04-22 20:01:04,2026-04-22,20,1.8899999999998727,2727.77,False
GOOG,trade,2736.43,2037,bullish,2026-04-22 20:01:08,2026-04-22,20,0.38999999999987267,2735.112,False
GOOG,trade,2740.05,2605,bearish,2026-04-22 20:01:10,2026-04-22,20,3.6200000000003456,2735.632,False
GOOG,trade,2738.41,2537,neutral,2026-04-22 20:01:12,2026-04-22,20,-1.6400000000003274,2737.016,False
GOOG,price_update,2722.88,8619,bearish,2026-04-22 20:01:14,2026-04-22,20,-15.529999999999745,2734.762,True
GOOG,price_update,2723.98,2567,neutral,2026-04-22 20:01:16,2026-04-22,20,1.099999999999909,2732.35,False
GOOG,price_update,2737.4,2195,bearish,2026-04-22 20:01:42,2026-04-22,20,13.420000000000073,2732.544,False
GOOG,price_update,2733.94,7102,bullish,2026-04-22 20:01:44,2026-04-22,20,-3.4600000000000364,2731.322,True
GOOG,trade,2741.3,2423,bullish,2026-04-22 20:01:44,2026-04-22,20,7.360000000000127,2731.9,False
GOOG,trade,2702.86,2092,bullish,2026-04-22 20:02:09,2026-04-22,20,-38.440000000000055,2727.8959999999997,False
GOOG,price_update,2733.75,3944,bearish,2026-04-22 20:02:17,2026-04-22,20,30.889999999999873,2729.85,False
GOOG,trade,2735.59,101,bearish,2026-04-22 20:02:30,2026-04-22,20,1.8400000000001455,2729.4880000000003,False
GOOG,trade,2727.32,3738,bullish,2026-04-22 20:02:32,2026-04-22,20,-8.269999999999982,2728.1639999999998,False
GOOG,trade,2722.8,9949,neutral,2026-04-22 20:02:35,2026-04-22,20,-4.519999999999982,2724.4640000000004,True
GOOG,price_update,2733.45,675,bearish,2026-04-22 20:02:39,2026-04-22,20,10.649999999999636,2730.582,False
GOOG,trade,2735.43,1004,neutral,2026-04-22 20:02:49,2026-04-22,20,1.9800000000000182,2730.918,False
GOOG,price_update,2712.55,9354,bearish,2026-04-22 20:03:20,2026-04-22,20,-22.879999999999654,2726.31,True
GOOG,trade,2713.96,2283,bullish,2026-04-22 20:03:22,2026-04-22,20,1.4099999999998545,2723.638,False
GOOG,price_update,2737.34,6218,bearish,2026-04-22 20:03:25,2026-04-22,20,23.38000000000011,2726.546,True
GOOG,price_update,2720.75,5165,neutral,2026-04-22 20:03:34,2026-04-22,20,-16.590000000000146,2724.0060000000003,True
GOOG,price_update,2736.81,7074,neutral,2026-04-22 20:03:35,2026-04-22,20,16.059999999999945,2724.282,True
GOOG,trade,2719.71,2856,neutral,2026-04-22 20:03:43,2026-04-22,20,-17.09999999999991,2725.7140000000004,False
GOOG,price_update,2734.89,5160,bearish,2026-04-22 20:03:44,2026-04-22,20,15.179999999999836,2729.9,True
GOOG,trade,2731.04,977,bearish,2026-04-22 20:03:46,2026-04-22,20,-3.849999999999909,2728.6400000000003,False
GOOG,trade,2735.45,2643,neutral,2026-04-22 20:03:46,2026-04-22,20,4.4099999999998545,2731.58,False
GOOG,price_update,2731.79,4223,bullish,2026-04-22 20:05:00,2026-04-22,20,-3.6599999999998545,2730.576,False
GOOG,price_update,2715.52,4744,bearish,2026-04-22 20:05:07,2026-04-22,20,-16.269999999999982,2729.738,False
GOOG,price_update,2737.4,8807,neutral,2026-04-22 20:05:16,2026-04-22,20,21.88000000000011,2730.2400000000002,True
GOOG,price_update,2738.36,5352,bearish,2026-04-22 20:05:35,2026-04-22,20,0.9600000000000364,2731.7039999999997,True
GOOG,price_update,2739.11,5301,bullish,2026-04-22 20:05:46,2026-04-22,20,0.75,2732.436,True
GOOG,price_update,2734.45,8854,neutral,2026-04-22 20:05:49,2026-04-22,20,-4.660000000000309,2732.968,True
GOOG,price_update,2731.39,2741,bearish,2026-04-22 20:06:06,2026-04-22,20,-3.0599999999999454,2736.1420000000003,False
GOOG,trade,2740.03,808,bearish,2026-04-22 20:06:07,2026-04-22,20,8.640000000000327,2736.668,False
GOOG,trade,2718.87,6773,bullish,2026-04-22 20:06:12,2026-04-22,20,-21.16000000000031,2732.77,True
GOOG,trade,2730.7,252,bullish,2026-04-22 20:06:14,2026-04-22,20,11.829999999999927,2731.0879999999997,False
GOOG,trade,2731.88,907,bearish,2026-04-22 20:06:36,2026-04-22,20,1.180000000000291,2730.5739999999996,False
GOOG,trade,2732.4,7097,neutral,2026-04-22 20:06:39,2026-04-22,20,0.5199999999999818,2730.776,True
GOOG,price_update,2736.24,4511,bullish,2026-04-22 20:07:10,2026-04-22,20,3.8399999999996908,2730.0179999999996,False
GOOG,price_update,2718.94,6640,bullish,2026-04-22 20:07:21,2026-04-22,20,-17.299999999999727,2730.032,True
GOOG,trade,2717.69,7511,neutral,2026-04-22 20:07:24,2026-04-22,20,-1.25,2727.43,True
GOOG,trade,2731.96,1086,neutral,2026-04-22 20:07:31,2026-04-22,20,14.269999999999982,2727.446,False
GOOG,price_update,2726.64,5130,bullish,2026-04-22 20:07:36,2026-04-22,20,-5.320000000000164,2726.2940000000003,True
GOOG,trade,2730.8,6848,bearish,2026-04-22 20:07:45,2026-04-22,20,4.160000000000309,2725.206,True
GOOG,trade,2726.32,7080,neutral,2026-04-22 20:07:48,2026-04-22,20,-4.480000000000018,2726.682,True
GOOG,trade,2738.51,6236,bearish,2026-04-22 20:07:50,2026-04-22,20,12.190000000000055,2730.846,True
GOOG,trade,2735.47,968,neutral,2026-04-22 20:07:57,2026-04-22,20,-3.0400000000004184,2731.5480000000002,False
GOOG,trade,2734.56,1201,neutral,2026-04-22 20:08:08,2026-04-22,20,-0.9099999999998545,2733.1320000000005,False
GOOG,trade,2701.12,6193,neutral,2026-04-22 20:08:10,2026-04-22,20,-33.440000000000055,2727.196,True
GOOG,price_update,2728.83,4616,bullish,2026-04-22 20:08:15,2026-04-22,20,27.710000000000036,2727.698,False
GOOG,price_update,2720.09,5347,bullish,2026-04-22 20:08:26,2026-04-22,20,-8.739999999999782,2724.014,True
GOOG,price_update,2734.47,1090,bearish,2026-04-22 20:08:43,2026-04-22,20,14.379999999999654,2723.814,False
GOOG,trade,2739.7,8979,neutral,2026-04-22 20:08:44,2026-04-22,20,5.230000000000018,2724.8419999999996,True
GOOG,price_update,2699.91,5396,bearish,2026-04-22 20:08:55,2026-04-22,20,-39.789999999999964,2724.6,True
GOOG,trade,2700.6,3259,bearish,2026-04-22 20:09:02,2026-04-22,20,0.6900000000000546,2718.954,False
GOOG,trade,2725.28,6630,bearish,2026-04-22 20:09:05,2026-04-22,20,24.68000000000029,2719.9919999999997,True
GOOG,trade,2719.06,6966,bullish,2026-04-22 20:09:16,2026-04-22,20,-6.220000000000255,2716.91,True
GOOG,trade,2719.31,9065,bearish,2026-04-22 20:09:33,2026-04-22,20,0.25,2712.832,True
GOOG,trade,2733.13,5970,bullish,2026-04-22 20:09:37,2026-04-22,20,13.820000000000164,2719.476,True
GOOG,price_update,2732.98,987,bearish,2026-04-22 20:09:50,2026-04-22,20,-0.15000000000009095,2725.952,False
GOOG,price_update,2699.76,6583,bullish,2026-04-22 20:10:04,2026-04-22,20,-33.2199999999998,2720.848,True
GOOG,trade,2719.16,7401,bearish,2026-04-22 20:10:11,2026-04-22,20,19.399999999999636,2720.868,True
GOOG,price_update,2718.22,8823,neutral,2026-04-22 20:10:21,2026-04-22,20,-0.9400000000000546,2720.65,True
GOOG,price_update,2736.21,8057,bearish,2026-04-22 20:10:24,2026-04-22,20,17.990000000000236,2721.2659999999996,True
GOOG,price_update,2720.78,5796,bearish,2026-04-22 20:10:33,2026-04-22,20,-15.429999999999836,2718.826,True
GOOG,trade,2723.8,9016,bearish,2026-04-22 20:10:34,2026-04-22,20,3.019999999999982,2723.634,True
GOOG,trade,2735.73,3890,neutral,2026-04-22 20:10:47,2026-04-22,20,11.929999999999836,2726.948,False
GOOG,trade,2715.48,1554,bullish,2026-04-22 20:11:11,2026-04-22,20,-20.25,2726.4,False
GOOG,trade,2720.97,1416,neutral,2026-04-22 20:11:12,2026-04-22,20,5.489999999999782,2723.3520000000003,False
GOOG,trade,2739.93,9522,neutral,2026-04-22 20:11:17,2026-04-22,20,18.960000000000036,2727.182,True
GOOG,trade,2700.47,1217,bearish,2026-04-22 20:11:30,2026-04-22,20,-39.460000000000036,2722.5159999999996,False
GOOG,trade,2739.05,4937,bullish,2026-04-22 20:11:33,2026-04-22,20,38.58000000000038,2723.18,True
GOOG,price_update,2736.95,2917,bullish,2026-04-22 20:11:44,2026-04-22,20,-2.100000000000364,2727.4739999999997,False
GOOG,trade,2716.45,9429,neutral,2026-04-22 20:11:52,2026-04-22,20,-20.5,2726.5699999999997,True
GOOG,trade,2734.85,315,neutral,2026-04-22 20:12:04,2026-04-22,20,18.40000000000009,2725.554,False
GOOG,price_update,2715.6,7547,neutral,2026-04-22 20:12:34,2026-04-22,20,-19.25,2728.5799999999995,True
GOOG,trade,2698.35,1378,bearish,2026-04-22 20:12:36,2026-04-22,20,-17.25,2720.4399999999996,False
GOOG,price_update,2738.0,272,bullish,2026-04-22 20:12:47,2026-04-22,20,39.65000000000009,2720.65,False
GOOG,trade,2738.98,8834,neutral,2026-04-22 20:12:47,2026-04-22,20,0.9800000000000182,2725.156,True
GOOG,price_update,2736.18,538,neutral,2026-04-22 20:13:02,2026-04-22,20,-2.800000000000182,2725.4219999999996,False
GOOG,trade,2736.41,4342,bearish,2026-04-22 20:13:21,2026-04-22,20,0.2300000000000182,2729.584,False
GOOG,price_update,2715.58,4928,bullish,2026-04-22 20:13:29,2026-04-22,20,-20.829999999999927,2733.0299999999997,True
GOOG,price_update,2701.53,2304,bearish,2026-04-22 20:13:48,2026-04-22,20,-14.049999999999727,2725.736,False
GOOG,price_update,2723.13,9646,neutral,2026-04-22 20:14:07,2026-04-22,20,21.59999999999991,2722.5660000000003,True
GOOG,trade,2716.22,4311,bearish,2026-04-22 20:14:20,2026-04-22,20,-6.910000000000309,2718.574,False
MSFT,trade,312.01,5570,bearish,2026-04-22 19:14:32,2026-04-22,19,,,True
MSFT,trade,341.65,6117,neutral,2026-04-22 19:14:40,2026-04-22,19,29.639999999999986,,True
MSFT,trade,331.41,7344,bearish,2026-04-22 19:14:52,2026-04-22,19,-10.239999999999952,,True
MSFT,trade,343.57,2804,neutral,2026-04-22 19:15:01,2026-04-22,19,12.159999999999968,,False
MSFT,trade,318.99,1731,bullish,2026-04-22 19:15:05,2026-04-22,19,-24.579999999999984,329.526,False
MSFT,price_update,345.79,4567,neutral,2026-04-22 19:15:05,2026-04-22,19,26.80000000000001,336.28200000000004,False
MSFT,trade,345.92,8184,bullish,2026-04-22 19:15:17,2026-04-22,19,0.12999999999999545,337.1360000000001,True
MSFT,price_update,316.11,4142,bearish,2026-04-22 19:15:22,2026-04-22,19,-29.810000000000002,334.076,False
MSFT,price_update,335.64,912,bearish,2026-04-22 19:15:22,2026-04-22,19,19.529999999999973,332.48999999999995,False
MSFT,price_update,321.85,4150,neutral,2026-04-22 19:15:25,2026-04-22,19,-13.789999999999964,333.062,False
MSFT,price_update,346.18,1652,neutral,2026-04-22 19:15:25,2026-04-22,19,24.329999999999984,333.14,False
MSFT,trade,329.64,213,neutral,2026-04-22 19:15:32,2026-04-22,19,-16.54000000000002,329.884,False
MSFT,price_update,340.2,1136,bullish,2026-04-22 19:15:34,2026-04-22,19,10.560000000000002,334.702,False
MSFT,price_update,318.03,9085,neutral,2026-04-22 19:15:43,2026-04-22,19,-22.170000000000016,331.17999999999995,True
MSFT,price_update,310.34,8666,neutral,2026-04-22 19:15:51,2026-04-22,19,-7.689999999999998,328.878,True
MSFT,price_update,343.88,5162,neutral,2026-04-22 19:16:05,2026-04-22,19,33.54000000000002,328.418,True
MSFT,trade,309.99,8953,bullish,2026-04-22 19:16:07,2026-04-22,19,-33.889999999999986,324.488,True
MSFT,price_update,309.46,8207,neutral,2026-04-22 19:16:12,2026-04-22,19,-0.5300000000000296,318.34,True
MSFT,trade,315.41,7298,neutral,2026-04-22 19:16:25,2026-04-22,19,5.9500000000000455,317.816,True
MSFT,price_update,323.79,8613,bullish,2026-04-22 19:16:40,2026-04-22,19,8.379999999999995,320.50600000000003,True
MSFT,trade,345.75,2778,neutral,2026-04-22 19:16:44,2026-04-22,19,21.95999999999998,320.88,False
MSFT,price_update,320.69,3829,bearish,2026-04-22 19:16:45,2026-04-22,19,-25.060000000000002,323.02,False
MSFT,trade,328.26,8501,bearish,2026-04-22 19:16:48,2026-04-22,19,7.569999999999993,326.78,True
MSFT,trade,315.63,663,neutral,2026-04-22 19:17:00,2026-04-22,19,-12.629999999999995,326.824,False
MSFT,trade,329.86,9358,neutral,2026-04-22 19:17:08,2026-04-22,19,14.230000000000018,328.03799999999995,True
MSFT,trade,318.8,1413,bullish,2026-04-22 19:17:22,2026-04-22,19,-11.060000000000002,322.648,False
MSFT,trade,317.8,2429,neutral,2026-04-22 19:17:22,2026-04-22,19,-1.0,322.07000000000005,False
